Timestamp;Event;Streaming URL;User attributes
2013-06-17 10:03:27.165;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=d7152e42-d65e-4a8c-9b9b-281ff1ffcdc4//flv:6660bae2-4a58-442c-83da-a3c40f602a99;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:27.592;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ad9cafdd-807f-4e8f-8ff4-1cc738cf1386//flv:07aa8e03-cf7d-46ae-8ad2-66ac05c18ca5;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:33.564;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=d7152e42-d65e-4a8c-9b9b-281ff1ffcdc4//flv:6660bae2-4a58-442c-83da-a3c40f602a99;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:44.662;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:45.973;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:49.090;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:50.880;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:52.844;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:53.600;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:54.225;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:54.795;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:55.515;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:56.010;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:56.531;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:03:57.544;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:00.922;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ec63691e-ff2a-4ade-a58d-534accf429fb//flv:a67674e4-dfa6-46b7-bea2-03f2a493dd8f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:07.552;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ad9cafdd-807f-4e8f-8ff4-1cc738cf1386//flv:07aa8e03-cf7d-46ae-8ad2-66ac05c18ca5;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:09.073;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=8444b1b9-112c-407a-a340-b92cfdc5dc34//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:11.770;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=98aee2df-cf72-4fff-b02a-8a72610d0ee5//flv:8dfe1978-ba00-4cae-bbf5-edae5e0e4b9a;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:18.221;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=03809560-ef15-4f0e-b487-74daad6b5c01//flv:c3aee4be-8441-409b-bb24-3917bed122d2;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:22.138;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=8444b1b9-112c-407a-a340-b92cfdc5dc34//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:22.463;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=67531e24-10ad-425b-97a3-6c786b56120e//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:28.886;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a9c2ac33-3401-4582-b3f3-f3ab416355c1//flv:89e8fc45-21d6-4b64-8db3-be668380f0de;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:31.050;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a9c2ac33-3401-4582-b3f3-f3ab416355c1//flv:89e8fc45-21d6-4b64-8db3-be668380f0de;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:31.549;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a9c2ac33-3401-4582-b3f3-f3ab416355c1//flv:89e8fc45-21d6-4b64-8db3-be668380f0de;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:31.958;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a9c2ac33-3401-4582-b3f3-f3ab416355c1//flv:89e8fc45-21d6-4b64-8db3-be668380f0de;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:04:34.151;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a9c2ac33-3401-4582-b3f3-f3ab416355c1//flv:89e8fc45-21d6-4b64-8db3-be668380f0de;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:11.267;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:13.272;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:14.292;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:14.357;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=1f578951-d39f-4100-a7dd-dbd8a777ca6a//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:15.750;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:16.920;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:18.681;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:20.151;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:33.460;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:35.010;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:37.380;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:38.755;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:40.383;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:48.078;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:48.097;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:48.258;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:52.261;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:53.024;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:54.135;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:05:54.935;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:06:14.487;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=169eca84-0b1a-489e-9207-8a12591832ac//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:07:24.191;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=67531e24-10ad-425b-97a3-6c786b56120e//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:07:42.949;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=1f578951-d39f-4100-a7dd-dbd8a777ca6a//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:07:45.842;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=0ec6c566-568e-4e83-a6cc-add0204c0237//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:07:59.758;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=0ec6c566-568e-4e83-a6cc-add0204c0237//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:00.068;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=e330826c-b7ea-4a23-983b-b61a3334ff8a//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:04.585;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=639958af-58a4-4750-8dea-99104e8f0a97//flv:23eef937-2cbd-40dd-aa9a-c959329bec7e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:07.279;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=639958af-58a4-4750-8dea-99104e8f0a97//flv:23eef937-2cbd-40dd-aa9a-c959329bec7e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:07.742;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=639958af-58a4-4750-8dea-99104e8f0a97//flv:23eef937-2cbd-40dd-aa9a-c959329bec7e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:08.338;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=639958af-58a4-4750-8dea-99104e8f0a97//flv:23eef937-2cbd-40dd-aa9a-c959329bec7e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:10.182;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=639958af-58a4-4750-8dea-99104e8f0a97//flv:23eef937-2cbd-40dd-aa9a-c959329bec7e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:13.977;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=e330826c-b7ea-4a23-983b-b61a3334ff8a//flv:847c116d-a768-4edb-9865-6a495e96bc54;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:15.943;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=639958af-58a4-4750-8dea-99104e8f0a97//flv:23eef937-2cbd-40dd-aa9a-c959329bec7e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:47.002;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:49.892;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=98aee2df-cf72-4fff-b02a-8a72610d0ee5//flv:8dfe1978-ba00-4cae-bbf5-edae5e0e4b9a;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:53.708;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:55.603;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:56.840;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:57.935;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:08:59.294;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:09:00.122;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=0a7217e4-f5f5-4205-8855-7776b9eea4f7//flv:4c70a719-49e0-40e8-a975-7947754a2549;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:09:00.749;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:09:05.209;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=0a7217e4-f5f5-4205-8855-7776b9eea4f7//flv:4c70a719-49e0-40e8-a975-7947754a2549;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:09:10.936;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:09:12.700;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:09:14.572;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:09:57.061;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=0a7217e4-f5f5-4205-8855-7776b9eea4f7//flv:4c70a719-49e0-40e8-a975-7947754a2549;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:11:34.865;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a0554332-133a-4c87-b9f6-cd09586e66a3//flv:28899d76-c807-45f9-9131-d0402bf7bb37;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:15:09.741;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f6495e27-d590-416d-a855-a4d87c78749a//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:15:21.541;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f6495e27-d590-416d-a855-a4d87c78749a//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:15:23.219;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f6495e27-d590-416d-a855-a4d87c78749a//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:15:24.013;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f6495e27-d590-416d-a855-a4d87c78749a//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:15:25.082;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f6495e27-d590-416d-a855-a4d87c78749a//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:15:30.707;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f6495e27-d590-416d-a855-a4d87c78749a//flv:3a6f660f-d560-42e4-ab3b-fadad79af3b0;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:27:31.876;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=9b67b69f-91c9-4bbf-879a-3ccce2457b7c//flv:77ac53f2-f66a-48cd-aa76-813241168707;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:27:58.383;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=9b67b69f-91c9-4bbf-879a-3ccce2457b7c//flv:77ac53f2-f66a-48cd-aa76-813241168707;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:28:43.783;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=d82a374b-a23b-4ecd-922d-34f4754f130e//flv:70ae72a9-68ca-4eff-aa3a-6f7b2494b8ce;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:28:54.668;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=9b67b69f-91c9-4bbf-879a-3ccce2457b7c//flv:77ac53f2-f66a-48cd-aa76-813241168707;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
